lat,lon,ba_live_total,shannon_h_ba,n_species_live
34.3153,-93.9790,116.5821,2.3508,15.0000
36.0836,-91.7478,103.8884,1.3223,8.0000
46.2877,-121.8959,91.6230,0.4988,2.0000
45.7257,-90.1531,5.4771,0.0000,1.0000
31.0167,-94.5846,113.8215,1.4115,8.0000
35.5004,-94.1281,34.7015,1.3254,6.0000
35.9188,-111.7721,26.5519,0.0000,1.0000
35.3892,-83.1362,105.7852,1.6974,10.0000
45.8615,-95.6037,54.5042,1.2733,5.0000
44.8600,-89.4678,16.8941,0.1140,2.0000
44.9172,-71.6007,83.4529,1.5810,8.0000
42.9800,-102.4241,2.1036,0.0000,1.0000
36.8188,-105.5109,104.6809,0.9487,3.0000
39.5612,-86.3648,217.3923,1.0049,7.0000
35.2769,-112.4287,59.6477,0.9856,3.0000
37.1992,-76.5641,121.0254,1.3496,10.0000
36.0082,-78.4147,85.0521,1.4629,8.0000
28.5335,-81.8499,23.8264,1.0837,4.0000
43.3991,-75.5121,174.8122,1.5736,7.0000
36.9512,-82.3893,99.3796,1.5760,7.0000
47.6932,-94.2771,116.6785,1.5670,9.0000
37.5667,-77.6239,49.6705,0.9265,4.0000
45.5919,-69.4798,130.2463,0.9104,3.0000
32.3871,-83.5184,34.1882,1.0827,4.0000
33.5227,-95.0444,29.4961,0.6590,3.0000
47.6236,-95.3167,30.0496,1.1904,4.0000
46.3033,-93.9079,122.3257,1.1757,7.0000
47.3732,-91.8734,65.9615,1.0536,3.0000
32.2392,-91.3909,50.2892,1.5727,8.0000
46.0699,-92.9268,119.5720,1.1484,5.0000
37.8377,-118.8781,154.8289,0.0000,1.0000
45.0943,-84.0119,53.7657,0.6581,3.0000
43.9058,-86.0156,141.4644,0.6054,5.0000
34.2959,-93.4822,125.6599,2.0175,11.0000
37.5443,-90.8286,57.3501,1.0657,6.0000
41.2230,-75.4690,115.6372,0.7059,3.0000
31.9894,-82.0619,69.4355,0.7700,5.0000
44.3367,-90.7722,20.2677,0.8985,3.0000
44.0302,-122.5889,169.6486,1.4450,6.0000
31.2955,-92.6400,76.8254,1.7087,7.0000
47.7149,-91.9254,46.2071,0.3788,3.0000
32.6435,-81.3897,71.0191,1.7094,10.0000
30.5987,-99.4557,28.5904,1.1555,4.0000
46.5945,-68.5861,51.4288,1.4006,9.0000
43.8711,-73.6344,100.2585,1.1202,4.0000
32.5996,-92.1996,18.1863,0.8000,3.0000
47.8882,-92.4860,77.9558,1.5530,7.0000
43.2921,-77.8943,19.9378,0.8702,4.0000
44.4509,-114.6122,71.8095,0.7721,3.0000
39.7767,-114.6029,75.7210,0.6280,2.0000
38.9529,-96.7485,105.0478,1.3493,7.0000
32.8680,-82.8374,89.9078,0.0000,1.0000
46.5729,-88.6842,113.9045,1.6528,6.0000
42.7659,-77.3614,86.3912,1.1329,4.0000
45.1842,-70.8409,152.8486,0.6947,4.0000
42.3545,-116.7467,16.1824,0.0000,1.0000
46.5761,-90.2180,149.2090,1.3886,6.0000
39.6335,-80.0173,79.0969,1.8014,9.0000
36.7161,-77.9067,30.2321,1.2893,6.0000
43.7953,-85.6706,33.7327,1.0848,4.0000
39.3863,-82.5540,123.7281,1.4097,7.0000
30.6906,-86.4318,47.4414,1.0509,3.0000
33.5644,-79.5817,83.8912,1.6594,9.0000
33.6229,-110.2447,115.3006,1.0340,4.0000
31.3243,-95.7053,6.5725,0.9819,4.0000
42.5365,-91.4900,30.6214,0.0000,1.0000
33.2015,-79.9559,139.1299,1.5397,11.0000
39.4787,-105.5262,53.0478,1.0513,3.0000
29.9739,-82.2912,133.6630,1.7914,10.0000
39.4320,-117.7541,29.0114,0.0000,1.0000
38.0071,-93.1642,82.0266,1.9607,11.0000
43.5922,-86.0952,152.8304,1.9550,10.0000
31.8741,-84.9278,59.1535,1.8196,7.0000
40.3778,-78.8508,61.0320,1.0690,4.0000
42.5111,-76.3619,40.5948,0.0000,1.0000
34.8697,-78.5160,112.9974,1.1785,8.0000
37.9759,-119.7680,74.7168,1.0539,3.0000
43.1912,-91.2347,149.6242,1.5289,8.0000
47.8549,-94.2967,17.6460,1.3702,4.0000
44.5928,-94.1823,147.2761,1.2160,4.0000
38.8709,-81.3190,107.4919,2.0035,10.0000
35.8284,-89.4894,104.8505,1.6089,11.0000
35.3776,-79.5344,131.9939,1.3571,7.0000
34.1278,-81.3123,66.7398,1.9514,11.0000
37.6474,-82.8917,46.6334,1.5267,7.0000
45.7269,-123.4206,144.0921,0.5042,3.0000
45.7258,-70.2030,69.8138,0.1352,2.0000
47.8532,-114.6806,46.9439,0.5791,2.0000
37.5171,-88.0348,100.9839,1.5635,8.0000
35.7952,-114.0115,26.0846,0.4992,2.0000
40.0185,-105.9941,50.2796,0.6667,3.0000
44.6093,-118.6122,102.4748,1.0060,4.0000
33.5700,-81.3932,28.4593,0.4047,2.0000
31.8854,-86.7193,147.8339,2.0610,13.0000
34.8162,-87.6504,90.1566,2.1183,11.0000
45.6161,-68.7460,53.9701,1.3504,5.0000
45.1298,-119.2782,120.2134,0.8656,3.0000
45.0509,-88.6872,94.6701,1.0516,5.0000
37.1630,-95.9590,26.6781,0.5503,2.0000
47.3888,-121.3019,152.6532,0.9317,3.0000
40.8990,-72.6962,90.3038,0.0765,2.0000
34.8764,-81.4656,100.9983,1.7300,11.0000
46.3989,-88.5076,95.7540,1.2740,6.0000
41.3162,-72.2865,27.9529,0.6816,2.0000
38.6359,-90.6754,102.9633,1.7665,9.0000
40.7067,-74.2462,4.9230,0.9694,3.0000
41.5614,-79.9510,53.0143,1.2205,5.0000
42.9628,-84.3369,43.6633,1.1698,5.0000
44.9874,-95.9220,73.3800,1.3058,5.0000
38.8791,-83.5114,43.8550,0.7545,5.0000
31.4122,-84.8535,64.3841,0.0000,1.0000
45.8226,-116.1028,20.7041,1.2206,4.0000
39.6494,-109.6044,32.9045,0.3272,2.0000
34.5102,-83.8634,88.1221,1.9307,10.0000
45.3009,-91.2044,3.6269,0.6312,2.0000
31.1537,-93.7142,107.4245,1.5768,8.0000
33.3163,-85.3301,9.6242,0.0000,1.0000
32.5671,-86.0355,49.1277,1.1920,5.0000
44.9568,-93.6067,85.3575,0.6556,5.0000
47.4467,-95.7224,24.4929,0.9725,3.0000
39.7492,-81.7210,188.8998,1.1669,8.0000
32.3143,-89.1498,77.6208,1.2531,5.0000
43.1154,-90.5470,84.2981,0.7423,4.0000
32.2726,-88.8437,44.8567,0.6781,3.0000
41.5293,-75.7274,131.8452,1.1826,5.0000
48.0676,-95.3119,31.7852,0.6677,2.0000
47.0617,-93.2112,76.2631,0.6841,2.0000
47.6680,-93.8714,111.8753,1.4573,7.0000
44.8897,-84.6790,111.9647,1.4186,7.0000
36.4466,-82.9464,95.4566,1.2964,8.0000
43.5850,-83.1356,30.1106,0.9473,4.0000
37.4098,-110.3190,30.9394,0.3417,2.0000
41.5917,-90.9623,69.6097,1.5542,7.0000
44.5485,-70.6594,141.0374,1.0685,10.0000
43.6417,-101.4544,58.8667,0.2209,2.0000
41.3258,-77.4541,161.0438,0.8741,4.0000
32.8848,-92.3812,95.9210,1.4181,9.0000
40.8066,-91.3499,94.0776,2.1622,10.0000
44.1970,-109.5682,18.1026,0.6495,2.0000
44.0361,-84.9875,60.0932,1.2232,5.0000
41.5088,-112.4921,102.6323,0.5947,2.0000
48.1225,-115.9264,95.3433,0.6106,3.0000
30.6293,-81.6100,154.5441,1.9927,10.0000
35.3761,-104.0091,30.8680,0.1204,2.0000
40.3833,-111.1059,48.2010,0.0000,1.0000
44.3998,-85.0332,30.8555,1.3237,5.0000
29.7051,-90.5129,78.7904,1.5152,5.0000
42.5604,-74.0883,19.2766,0.9008,3.0000
46.2551,-87.4920,61.8127,0.9563,4.0000
43.5027,-90.4865,5.3386,0.0000,1.0000
34.7582,-94.7038,157.1153,0.7150,5.0000
45.4134,-93.7211,11.5953,0.0000,1.0000
39.4524,-120.4908,251.4309,1.1281,5.0000
34.5342,-89.8810,94.5616,1.1519,6.0000
32.4028,-80.4408,98.8656,1.4941,6.0000
39.4675,-86.9658,13.4401,0.6907,2.0000
44.9715,-117.3014,57.1848,0.7741,3.0000
35.9754,-77.1429,136.9942,1.6463,10.0000
44.1798,-85.5144,54.2370,1.3108,5.0000
46.4322,-86.1993,41.7502,1.1326,4.0000
42.7507,-109.0431,37.5271,0.5133,2.0000
31.1411,-84.0121,59.8428,0.8665,4.0000
44.2702,-122.5479,49.3561,0.1995,2.0000
31.7940,-93.2919,134.7475,1.3892,9.0000
29.5572,-83.0830,4.5343,0.0000,1.0000
41.6143,-86.3178,148.9686,1.5421,6.0000
45.1708,-91.3132,43.2260,0.5454,5.0000
44.8886,-68.5376,129.1186,0.8257,4.0000
34.5653,-101.1321,11.6445,0.2914,2.0000
33.0033,-87.5975,20.2326,1.6933,6.0000
45.6015,-90.8325,95.5124,1.6045,7.0000
30.2332,-84.7230,100.8869,0.5313,4.0000
43.2949,-71.5459,183.1542,1.3952,7.0000
32.5199,-88.3120,191.8402,0.7601,6.0000
31.3900,-95.0925,120.6126,0.8941,5.0000
48.7458,-96.0841,32.5980,0.2326,2.0000
35.1044,-84.5571,93.6767,1.9828,9.0000
37.0812,-77.6282,154.7173,1.4050,7.0000
35.5259,-84.1419,88.9299,1.9375,12.0000
40.6047,-74.8658,48.5828,1.3115,5.0000
32.8909,-93.2008,119.8368,0.3995,5.0000
38.2113,-81.7196,86.3547,2.1483,13.0000
44.0757,-75.2885,22.1999,1.1540,5.0000
42.7647,-83.5517,0.4089,0.0000,1.0000
35.2093,-108.0352,132.1922,0.6310,2.0000
44.1524,-89.5644,70.6338,0.9809,4.0000
41.9170,-73.7542,143.7129,1.2554,8.0000
37.3306,-89.3562,103.4636,1.8969,13.0000
35.6374,-93.9208,98.7072,1.4323,10.0000
44.1021,-86.0020,89.9991,1.0750,4.0000
45.7224,-113.1192,141.4894,0.3884,3.0000
38.0053,-75.4166,180.1383,1.9664,14.0000
47.8930,-117.1337,291.3189,1.7493,7.0000
44.8447,-69.7049,97.6828,1.6785,8.0000
35.9270,-97.2004,1.3027,0.0000,1.0000
29.0913,-95.9196,107.0192,1.1676,5.0000
30.8124,-99.1318,31.5860,0.1516,2.0000
46.3606,-115.5578,82.6295,0.4925,2.0000
47.6425,-92.6858,31.4992,0.9730,3.0000
31.9959,-85.4457,129.4454,1.6956,9.0000
40.9780,-74.5098,85.1082,1.2880,7.0000
42.7044,-108.8627,56.9292,0.0000,1.0000
39.7239,-107.6904,108.9549,0.0000,1.0000
34.5826,-86.7424,20.5015,1.0254,3.0000
45.1377,-68.6366,127.1143,1.7706,7.0000
31.4200,-95.2421,8.4029,0.6222,2.0000
36.8424,-93.1665,70.2976,1.9553,10.0000
38.7633,-104.8841,100.8867,1.0388,4.0000
43.7515,-71.8385,10.1584,0.2485,2.0000
30.8303,-94.5686,109.8479,0.0000,1.0000
30.5243,-83.8731,96.7093,0.8556,4.0000
31.8577,-94.9719,69.6928,0.0000,1.0000
47.9968,-117.6415,120.4995,1.1652,4.0000
29.9763,-81.4439,4.6480,0.0000,1.0000
44.7853,-85.5673,101.0875,0.9351,5.0000
34.8571,-83.1994,49.2447,1.3303,6.0000
27.0277,-82.1616,114.3609,0.7456,3.0000
36.9353,-90.6103,171.1061,1.3090,7.0000
33.2165,-86.2383,78.9011,0.8472,5.0000
43.3583,-74.2584,112.7237,1.9070,8.0000
33.7608,-83.6916,32.8791,0.2331,3.0000
30.8866,-91.4070,90.6071,1.2496,5.0000
38.9765,-88.5246,54.4592,1.9349,8.0000
48.4903,-94.7735,10.1826,0.6624,2.0000
34.3628,-84.1517,95.5285,1.5155,9.0000
42.7410,-90.8046,35.5185,0.4594,3.0000
35.8933,-93.9453,74.2441,1.6511,10.0000
46.7763,-93.3837,51.4885,0.1360,2.0000
39.2394,-107.0854,123.0045,0.0543,2.0000
43.4993,-85.1799,85.3256,1.4773,8.0000
34.4256,-88.0293,115.8119,1.7932,10.0000
42.2933,-77.9154,44.7087,0.6083,4.0000
35.9486,-105.7993,81.3316,1.1433,4.0000
32.0794,-88.2545,46.0738,0.0000,1.0000
33.3576,-85.5663,14.8257,1.6705,7.0000
31.5158,-96.5996,4.0273,0.0000,1.0000
47.8580,-90.3012,37.3904,0.0000,1.0000
36.5641,-93.2533,153.7486,1.8807,10.0000
48.2000,-93.5638,90.4119,1.3671,5.0000
31.5072,-83.4110,122.0461,1.5129,7.0000
33.8720,-108.7796,70.7920,0.0000,1.0000
38.6663,-76.6769,172.6854,1.2930,6.0000
37.0511,-121.6504,28.8237,1.1990,4.0000
44.0782,-84.9780,102.0048,0.9414,4.0000
38.2262,-113.6239,96.9915,0.6616,2.0000
46.8053,-93.5803,88.5046,0.5739,2.0000
40.0379,-93.1237,72.0619,2.0274,11.0000
48.9017,-97.8797,28.0482,0.8312,3.0000
43.7485,-72.3393,96.4719,1.6191,7.0000
41.5932,-74.7306,132.4143,1.7671,7.0000
37.7339,-80.4183,114.4141,1.3414,6.0000
36.8016,-82.9597,105.4500,0.5683,5.0000
44.5196,-123.7841,69.0502,0.3017,2.0000
28.0086,-80.9861,33.9489,1.0878,3.0000
48.7370,-114.8236,122.5045,1.4960,5.0000
34.1003,-78.2869,5.9189,0.6727,2.0000
45.4122,-89.9806,1.8870,0.0000,1.0000
45.3347,-116.7489,157.4968,0.2177,2.0000
30.4496,-89.9059,13.8195,1.2406,4.0000
33.1904,-86.9233,71.1407,1.3142,8.0000
40.0923,-78.3664,92.6267,1.4596,5.0000
48.9006,-121.8785,330.9244,0.5252,3.0000
33.7323,-85.0954,108.3006,1.4052,10.0000
45.8837,-87.0786,54.0651,1.6592,6.0000
31.8132,-85.7195,111.7499,0.1254,3.0000
36.5894,-88.0691,47.3381,1.3678,5.0000
43.1371,-83.1397,40.1032,1.1447,5.0000
46.4314,-113.6036,184.3969,0.0000,1.0000
37.7731,-85.5625,85.6598,1.6697,6.0000
39.9584,-115.4293,147.7839,0.6519,2.0000
33.2053,-80.5135,116.6847,0.7109,4.0000
48.9691,-95.6753,34.4017,1.0791,5.0000
32.2374,-80.7708,74.7347,0.6365,2.0000
34.5607,-109.8015,37.8390,0.6905,2.0000
31.9138,-81.6504,107.2587,1.8252,8.0000
32.6176,-81.0295,103.8615,1.1226,6.0000
44.1030,-85.8859,138.5051,0.5332,3.0000
37.4894,-93.1630,52.6860,1.5543,7.0000
32.2121,-94.1516,88.3191,1.9873,10.0000
38.0096,-111.1326,154.9550,0.6314,2.0000
37.0224,-121.9606,200.7694,1.0265,3.0000
30.7110,-90.4472,135.7446,1.0723,9.0000
35.1406,-96.7074,51.9264,0.8853,4.0000
48.2652,-117.1722,43.6995,0.1023,2.0000
35.3903,-102.6275,4.1398,0.0000,1.0000
36.1520,-82.1110,19.6495,1.0293,4.0000
30.9642,-100.2703,44.0828,0.0000,1.0000
47.6221,-115.5420,109.4270,0.5778,2.0000
37.5357,-79.0373,62.0503,0.0690,2.0000
42.1869,-110.8183,73.9826,0.7728,3.0000
46.1807,-90.6415,22.1525,0.9564,3.0000
48.4871,-117.2180,99.9697,1.1935,4.0000
38.3035,-92.4977,90.3512,1.9829,9.0000
37.3522,-80.7982,95.3579,1.5488,5.0000
31.2271,-82.8204,118.2654,1.0989,4.0000
38.8083,-79.6754,157.6119,1.7694,8.0000
30.7131,-86.1954,70.6743,1.2374,6.0000
35.0098,-93.9076,151.9434,0.3855,5.0000
48.4552,-94.9655,39.0659,0.0000,1.0000
46.2499,-84.1668,104.1955,1.1789,5.0000
43.3947,-74.8825,137.2495,1.6260,6.0000
45.1690,-71.0822,101.6987,1.4707,5.0000
37.1140,-90.5301,9.5037,0.9971,3.0000
32.7604,-88.3933,96.6618,0.3286,2.0000
35.3211,-77.6474,87.0035,1.3044,8.0000
31.4153,-89.8383,71.7602,1.9885,13.0000
32.7783,-82.6893,12.9301,0.7775,3.0000
32.4989,-91.8030,80.0924,1.3924,6.0000
32.1160,-88.8411,105.5127,1.9249,10.0000
30.5130,-82.0867,8.5455,1.0533,3.0000
48.4679,-93.9414,5.4790,0.4429,2.0000
41.9561,-96.9358,34.5866,0.9400,3.0000
33.6155,-94.1506,21.6999,0.0000,1.0000
43.4510,-74.8037,132.1551,1.0723,5.0000
33.6710,-88.9297,34.6640,1.0737,4.0000
36.3880,-83.0636,26.0404,0.8945,4.0000
31.7748,-88.0075,134.4258,1.4501,7.0000
37.6763,-89.4405,111.2351,1.0719,5.0000
48.2396,-120.3896,86.3472,1.0949,4.0000
31.6765,-93.8628,137.0860,1.4915,11.0000
44.1589,-71.1312,131.5208,1.0725,6.0000
36.9239,-88.3783,31.8509,0.9649,3.0000
46.6419,-89.1975,6.1036,1.4498,5.0000
48.1031,-113.3511,99.3920,0.9561,5.0000
38.1418,-113.6291,68.5710,0.0000,1.0000
35.2064,-93.7974,94.3346,1.3761,5.0000
41.5316,-93.9162,170.8724,1.1017,8.0000
34.0656,-82.3903,130.3585,1.8935,12.0000
44.4647,-72.9104,86.3580,1.9918,9.0000
47.8563,-95.5702,23.6229,0.6923,2.0000
39.0151,-85.3545,132.0979,1.9289,10.0000
42.0616,-88.3071,77.6969,1.9023,8.0000
40.4009,-113.0110,43.0430,0.0000,1.0000
45.1439,-87.0525,80.1441,0.1720,2.0000
33.7197,-86.0446,40.5175,1.8829,8.0000
31.0705,-102.2875,15.1658,0.0000,1.0000
43.5489,-90.6532,111.8099,1.5957,8.0000
48.2435,-94.9869,31.9254,0.5615,2.0000
33.8491,-82.4600,75.2476,0.2130,3.0000
37.6858,-78.0800,123.0747,1.8737,13.0000
34.7334,-92.9127,53.4376,1.2357,6.0000
47.9852,-90.5530,89.7207,0.9994,5.0000
41.1497,-75.3260,71.2420,1.3372,5.0000
46.1033,-86.4547,107.5620,0.2558,2.0000
32.3436,-83.8256,32.2253,1.0959,5.0000
32.1647,-84.4878,100.8915,0.0000,1.0000
43.4031,-73.7328,164.0422,1.9295,10.0000
43.9991,-75.3693,8.2804,0.4601,2.0000
28.7379,-80.9926,217.8030,1.5225,7.0000
35.6351,-92.7467,54.3872,1.3906,8.0000
34.7352,-93.8324,100.0876,1.6587,8.0000
35.5199,-79.7786,65.0802,2.1424,10.0000
33.5365,-89.5637,84.9782,1.9299,13.0000
36.8334,-87.3573,81.5347,1.8331,9.0000
37.3997,-106.4159,92.1151,0.0000,1.0000
47.4210,-93.6357,51.7033,1.5425,6.0000
47.7263,-95.2616,92.2541,0.9212,6.0000
33.7259,-94.7695,37.6200,0.8135,4.0000
41.9804,-80.2655,35.0612,1.6181,8.0000
37.0894,-113.2280,37.2876,0.6336,2.0000
38.7097,-79.6103,96.3518,1.7488,7.0000
29.8467,-94.1892,44.1069,0.6675,2.0000
39.8740,-81.3789,65.1289,2.3766,16.0000
26.6425,-81.7891,30.7205,0.5600,2.0000
30.8866,-86.1197,105.1931,0.0000,1.0000
43.3538,-86.2609,101.4788,1.2255,5.0000
38.5957,-79.7588,113.0659,1.0650,6.0000
42.5516,-122.3271,121.8526,0.5920,2.0000
37.6841,-120.0684,18.0445,0.4554,2.0000
44.3222,-91.5241,30.9821,0.8678,3.0000
47.8888,-118.0161,40.9423,0.6601,2.0000
37.6154,-93.4278,20.2797,1.0548,3.0000
44.7079,-85.6441,49.9199,1.2175,4.0000
46.0944,-69.7283,124.1121,1.8515,8.0000
43.4208,-76.2387,169.0500,1.1848,4.0000
30.7470,-81.6854,34.1831,0.0757,2.0000
33.8507,-93.1840,97.8596,1.8874,10.0000
34.0215,-94.9697,133.2941,1.6135,8.0000
47.1070,-113.6384,17.9962,0.0000,1.0000
42.5424,-89.9268,107.3154,1.2114,5.0000
30.0923,-97.4184,12.9504,0.6256,2.0000
46.4947,-89.4175,4.2656,0.0000,1.0000
46.4903,-88.7892,109.4943,1.0976,5.0000
44.5101,-90.2602,75.6603,0.9816,5.0000
31.1116,-87.0330,27.6231,1.2192,5.0000
38.0667,-113.8342,180.7193,0.6138,2.0000
35.1340,-87.5148,12.7000,1.3716,5.0000
48.0289,-88.6867,112.0170,1.6090,7.0000
35.5023,-81.7990,38.0633,1.7541,7.0000
32.4260,-87.7051,13.0902,0.6906,2.0000
45.5002,-88.5465,114.9713,0.7479,4.0000
46.3152,-89.3154,155.7990,0.9579,4.0000
44.6306,-73.5313,93.6079,1.2136,5.0000
43.8056,-73.0496,100.2903,1.4331,7.0000
45.1896,-106.6580,58.8696,0.5621,2.0000
38.9863,-112.0337,75.2552,0.6923,2.0000
32.9079,-85.3592,129.6036,0.0000,1.0000
42.0976,-71.7256,186.0545,1.1387,7.0000
46.5110,-89.7304,156.2693,1.2814,5.0000
37.1595,-86.7051,105.4399,1.6200,6.0000
33.5822,-79.4119,174.1070,1.8544,10.0000
44.1704,-93.5549,100.8387,0.1177,2.0000
44.2214,-85.1496,34.4974,0.0000,1.0000
37.0671,-91.4565,81.4656,1.1189,4.0000
36.5502,-77.9041,46.1858,0.8789,5.0000
35.1928,-98.7958,9.1525,0.0000,1.0000
46.4467,-88.2215,79.7594,1.1670,6.0000
31.4541,-93.2280,104.5499,0.4813,5.0000
29.0369,-99.0304,13.8148,0.4631,2.0000
31.7762,-102.2579,7.0610,0.0000,1.0000
39.8057,-79.5925,73.9393,1.5865,10.0000
32.6723,-93.6653,109.9143,1.9738,12.0000
37.3167,-81.1499,104.0172,2.3702,14.0000
38.3074,-118.9772,88.7892,0.6710,2.0000
45.9683,-112.3041,87.4453,0.5356,2.0000
46.5313,-68.6031,134.1122,1.4749,5.0000
41.5032,-79.6043,106.3731,1.1642,5.0000
38.1895,-90.8033,92.7733,2.1834,12.0000
34.1261,-78.1275,114.0651,1.7930,11.0000
30.5460,-85.8631,77.7192,1.1906,4.0000
33.8113,-80.3197,117.2665,1.5575,7.0000
35.2619,-88.7803,92.9142,1.5404,8.0000
37.9337,-85.8763,115.1187,1.8366,8.0000
37.4513,-77.2776,83.1130,1.7715,9.0000
42.5173,-121.7263,84.5007,1.0777,3.0000
37.1720,-77.6341,38.8614,1.3941,6.0000
48.1036,-95.1841,70.2201,0.9868,3.0000
48.4825,-117.8724,138.4032,0.0000,1.0000
34.7857,-107.8666,32.0347,0.8907,3.0000
43.6621,-90.5976,102.1686,1.1066,7.0000
34.6031,-79.1097,107.0347,1.4902,6.0000
43.8847,-86.1051,198.6721,1.4678,5.0000
31.3127,-91.0145,73.4477,1.1873,7.0000
32.1406,-100.9680,2.2467,0.6770,2.0000
41.3994,-78.7969,178.7523,1.0422,6.0000
38.2908,-109.0761,11.1393,0.0000,1.0000
36.9383,-89.8316,17.8485,0.0000,1.0000
40.0333,-113.9318,104.5903,0.0000,1.0000
42.1191,-71.7284,104.5676,1.7815,8.0000
31.1060,-94.9980,133.7527,0.3643,5.0000
49.2208,-95.1293,4.1478,0.0000,1.0000
43.7911,-114.9543,131.9868,0.1045,2.0000
41.4681,-76.0856,104.5329,1.0390,5.0000
26.2663,-97.4574,6.6314,0.0000,1.0000
35.5863,-92.7013,65.3761,1.9493,9.0000
38.1947,-87.1898,16.8090,0.8480,3.0000
37.0576,-79.8478,94.6976,1.5154,7.0000
45.7847,-92.1811,2.9144,0.9876,3.0000
37.3398,-84.0715,5.5128,1.0343,3.0000
28.1767,-98.0226,29.6723,0.3616,2.0000
42.5702,-111.9438,88.9545,1.4580,5.0000
44.6474,-115.3005,2.7180,0.0000,1.0000
48.7191,-119.9798,0.9220,0.0000,1.0000
35.6453,-85.8488,68.5477,1.1679,5.0000
36.5987,-89.0660,166.6881,1.4646,6.0000
39.2889,-83.4637,104.6740,1.8500,8.0000
47.4970,-91.0481,80.8761,1.0886,5.0000
42.6938,-121.4254,89.3086,0.6471,2.0000
36.7710,-85.8180,27.2574,0.9070,3.0000
46.5062,-85.3829,77.9448,1.0200,4.0000
35.7738,-79.4107,105.8289,1.9528,10.0000
42.0189,-86.4029,101.8060,0.6369,4.0000
47.9521,-93.3595,50.0540,0.4071,3.0000
33.2528,-94.6261,64.6165,1.8376,7.0000
43.7658,-83.1909,96.2887,1.6622,9.0000
40.9765,-77.9331,89.0702,1.0193,4.0000
34.9692,-79.3663,124.8508,0.9888,5.0000
46.3139,-95.9296,46.8665,0.0000,1.0000
36.9772,-90.4133,93.3050,2.1830,11.0000
46.0708,-121.5827,383.8102,1.1718,7.0000
46.4624,-93.2158,79.4769,0.6036,5.0000
46.5833,-121.7836,276.0670,0.7104,3.0000
46.4093,-85.4540,89.6368,0.7841,4.0000
41.7423,-94.4604,151.0485,1.0335,5.0000
40.6097,-110.9386,29.1246,0.8301,3.0000
46.6011,-91.1188,164.7941,1.3550,6.0000
35.3650,-82.7491,117.3889,1.6297,6.0000
47.7814,-94.2014,54.4081,0.5346,3.0000
38.2510,-87.2508,48.3880,1.4113,8.0000
41.3334,-79.3537,4.0153,0.0000,1.0000
33.3869,-97.5780,56.1618,1.1042,4.0000
44.3963,-122.0367,101.3019,0.8243,5.0000
30.7566,-89.9478,62.8515,0.8659,6.0000
48.7259,-117.5223,134.1707,1.7776,8.0000
43.6712,-72.6920,81.7017,1.2510,5.0000
29.5920,-83.3885,31.0861,0.6919,2.0000
41.4889,-121.4286,134.0183,1.1085,4.0000
43.8265,-119.5332,56.6131,0.2304,2.0000
42.2980,-71.8676,114.5920,1.4567,7.0000
35.6847,-86.3504,159.1002,1.1986,9.0000
31.6801,-85.7674,57.2311,0.8175,3.0000
37.2497,-118.6118,77.6161,0.6491,2.0000
36.5117,-88.1461,14.3107,0.9891,3.0000
37.7823,-108.2249,178.6121,0.2476,2.0000
32.4079,-92.6257,60.9406,1.8411,11.0000
46.2700,-121.6548,184.2657,1.0126,4.0000
36.7573,-82.3234,28.8539,0.6218,2.0000
32.9106,-94.6361,79.4378,2.0369,12.0000
39.8673,-81.2024,161.3458,1.9033,11.0000
29.4174,-99.0367,13.5819,0.6135,2.0000
44.3331,-119.8134,86.3127,0.6221,3.0000
43.8540,-110.5133,93.8853,0.1470,2.0000
37.3788,-86.5620,68.4026,1.8077,11.0000
41.7290,-73.3918,133.2819,1.4170,8.0000
33.2332,-93.2276,95.1350,2.0023,12.0000
35.2892,-93.6213,94.8128,1.2883,8.0000
37.2677,-79.6316,56.7616,2.0055,11.0000
30.9039,-98.3663,80.0114,0.1075,2.0000
34.3720,-94.9134,29.6050,1.7771,8.0000
45.9104,-87.4981,124.8318,0.7337,3.0000
41.4119,-77.8373,118.2031,1.5519,5.0000
37.2194,-112.4717,9.4201,0.0000,1.0000
34.2006,-78.7473,61.8501,1.3088,7.0000
39.7060,-111.0592,34.1651,1.1302,4.0000
42.4295,-79.1317,138.2520,1.4607,9.0000
40.0470,-80.2042,61.1834,1.6387,8.0000
47.4640,-95.5536,87.5079,1.6128,7.0000
35.6407,-80.2186,123.3965,2.0491,11.0000
35.9051,-83.4502,114.0541,2.0842,10.0000
42.2109,-78.3444,105.5881,1.8903,10.0000
30.1274,-98.1937,28.7393,0.0000,1.0000
44.2187,-122.7578,90.1264,1.1469,6.0000
35.9596,-85.2313,73.6507,1.9191,12.0000
46.3322,-89.1864,78.2848,1.3563,6.0000
46.2892,-88.9576,73.0437,0.2602,2.0000
46.0458,-121.8354,96.8084,0.9093,5.0000
31.1286,-86.1600,73.2219,0.8127,3.0000
41.1989,-123.9249,7.4871,0.0000,1.0000
35.1876,-91.1054,132.3889,1.6425,10.0000
40.7298,-95.2220,70.4002,0.9348,3.0000
39.5499,-94.6626,90.1421,1.6559,8.0000
39.8410,-111.1746,1.6552,0.6509,2.0000
48.5585,-95.0595,149.4319,0.9819,3.0000
44.7520,-84.6793,85.2661,0.7915,4.0000
33.9361,-109.9162,58.8604,1.3272,5.0000
38.6510,-84.1440,58.5820,1.6412,7.0000
46.8867,-115.9843,60.6655,1.0043,3.0000
